fulcrum_id,fulcrum_parent_id,fulcrum_record_id,version,created_at,updated_at,created_by,updated_by,bag_number,sample_type,leaf_chemistry_sample,bottle_id,sample_remarks,empty_bag_weight_g,sample_weight_g,total_initial_weight_g,ndf_weight_g,ndf_correction_factor,adf_weight_g,adf_correction_factor,adl_weight_g,adl_correction_factor,empty_crucible_weight_g,crucible_adl_weight_g,crucible_ash_weight_g,ash_weight_g,ashing_correction_factor,soluble_perc,hemicellulose_perc,cellulose_perc,lignin_perc,recalcitrants_perc,sum_fractions_perc,ndf_perc,adf_perc,adl_perc,test_ndf_correction_factors_local,quality_flag_bag,quality_comments_bag
bf9a1e3f-bd60-431c-8289-eddc3b6f5996,9e34d710-06bc-457c-b0fc-856967dc9ab1,9e34d710-06bc-457c-b0fc-856967dc9ab1,8,2020-01-03 14:20:32 EST,2020-01-15 13:25:05 EST,fabien.cichonski@etu.univ-amu.fr,demers.t.sabrina@gmail.com,1,blank,,,,0.5828,,,0.5836,1.0013726835964312,0.5815,0.9977693891557996,0.5814,0.9975978037062457,37.7723,38.3537,37.773,0.0007000000000019213,0.0012010981468804415,,,,,,,,,,1.0013726835964312,good,
81563e23-26b4-4a59-be4b-5a015afc61aa,9e34d710-06bc-457c-b0fc-856967dc9ab1,9e34d710-06bc-457c-b0fc-856967dc9ab1,8,2020-01-03 14:20:36 EST,2020-03-26 14:38:50 EDT,fabien.cichonski@etu.univ-amu.fr,demers.t.sabrina@gmail.com,2,sample,e27539c0-6817-47b2-953a-d6eab918de48,42938570,,0.5508,0.4797,1.0305,0.7766,,0.7091,,0.6262,,39.153,39.779199999999996,39.1552,0.002200000000001978,,53.086527855933774,13.657557936647933,17.261932610878823,15.673273833208173,0.32070776333129686,100,46.913472144066226,33.25591420741829,15.99398159653947,1.0013726835964312,good,
0f473eb9-ba58-4e4c-9965-80d6feb05823,9e34d710-06bc-457c-b0fc-856967dc9ab1,9e34d710-06bc-457c-b0fc-856967dc9ab1,8,2020-01-03 14:21:12 EST,2020-03-26 14:38:56 EDT,fabien.cichonski@etu.univ-amu.fr,demers.t.sabrina@gmail.com,3,sample,b3fcc9b7-d45a-4753-b052-a9607735bdbe,42940390,,0.5518,0.4746,1.0264,0.7773,,0.7055,,0.6234,,39.8033,40.4267,39.8064,0.003099999999996328,,52.6459011395935,14.70958746895478,17.278828307824753,14.852148729950672,0.5135343536762959,100,47.3540988604065,32.64451139145172,15.365683083626967,1.0013726835964312,good,
ab2a6829-568c-4727-9b68-1370c57c4127,9e34d710-06bc-457c-b0fc-856967dc9ab1,9e34d710-06bc-457c-b0fc-856967dc9ab1,8,2020-01-03 14:21:33 EST,2020-03-26 14:38:59 EDT,fabien.cichonski@etu.univ-amu.fr,demers.t.sabrina@gmail.com,4,sample,4f0c5304-3dd4-4a23-b4c2-dec032e22881,42940423,,0.5378,0.4846,1.0224,0.7299,,0.6673,,0.5938,,39.8146,40.4084,39.8171,0.0025000000000048317,,60.51139687126716,12.517983543092917,15.148105931743707,11.439919882411996,0.3825937714842201,100.00000000000001,39.48860312873284,26.970619585639923,11.822513653896216,1.0013726835964312,good,
4f4966b0-16d2-407d-8fb7-319722ae4a9b,9e34d710-06bc-457c-b0fc-856967dc9ab1,9e34d710-06bc-457c-b0fc-856967dc9ab1,8,2020-01-03 14:21:52 EST,2020-03-26 14:39:02 EDT,fabien.cichonski@etu.univ-amu.fr,demers.t.sabrina@gmail.com,5,sample,37181979-1f99-4851-9898-6261ca7f870e,42944395,,0.5501,0.4787,1.0288,0.7035,,0.6515,,0.5898,,42.1533,42.7431,42.1554,0.0020999999999986585,,68.11262027290512,10.448679283101864,12.869356767119378,8.268680232252851,0.3006634446207912,100,31.887379727094885,21.43870044399302,8.569343676873643,1.0013726835964312,good,
5dd3e94a-081b-451d-9f87-2ee5dc5eaff6,9e34d710-06bc-457c-b0fc-856967dc9ab1,9e34d710-06bc-457c-b0fc-856967dc9ab1,8,2020-01-03 14:22:06 EST,2020-03-26 14:39:04 EDT,fabien.cichonski@etu.univ-amu.fr,demers.t.sabrina@gmail.com,6,sample,09340f2c-3fa1-4da5-a2fc-56675ba5956f,42944440,,0.5496,0.4852,1.0348,0.777,,0.7108,,0.6251,,43.0469,43.672000000000004,43.0497,0.00280000000000058,,53.288216592044215,13.235702674243392,17.64338347834402,15.391667482393295,0.4410297729750802,100.00000000000001,46.711783407955785,33.476080733712394,15.832697255368375,1.0013726835964312,good,
c7071244-7d98-4eef-9956-91ca25569dcc,9e34d710-06bc-457c-b0fc-856967dc9ab1,9e34d710-06bc-457c-b0fc-856967dc9ab1,8,2020-01-03 14:22:44 EST,2020-03-26 14:39:07 EDT,fabien.cichonski@etu.univ-amu.fr,demers.t.sabrina@gmail.com,7,sample,ba1a65a3-3901-4fac-9997-ffef2ed641be,42945538,,0.5461,0.4645,1.0106000000000002,0.6681,,0.6253,,0.5708,,41.2689,41.8397,41.2712,0.0022999999999981924,,73.89658181098193,8.790579312372692,11.712873452314025,5.2460191806312935,0.353946243700061,100.00000000000001,26.103418189018072,17.31283887664538,5.599965424331354,1.0013726835964312,good,
ae58d66e-b77d-43f9-9c9e-fc7d11299dca,9e34d710-06bc-457c-b0fc-856967dc9ab1,9e34d710-06bc-457c-b0fc-856967dc9ab1,8,2020-01-03 14:23:01 EST,2020-03-26 14:39:11 EDT,fabien.cichonski@etu.univ-amu.fr,demers.t.sabrina@gmail.com,8,sample,38d156d0-f9c7-44a4-971d-e777cae8da31,42945640,,0.5409,0.4779,1.0188000000000001,0.679,,0.6308,,0.563,,38.1183,38.6813,38.1207,0.002400000000001512,,71.25810515951237,9.67796150597664,14.167647924322345,4.530031798061864,0.3662536121267799,100,28.741894840487628,19.06393333451099,4.896285410188644,1.0013726835964312,good,
e8bd01b9-40fa-4742-b698-94ddff198097,9e34d710-06bc-457c-b0fc-856967dc9ab1,9e34d710-06bc-457c-b0fc-856967dc9ab1,8,2020-01-03 14:23:18 EST,2020-03-26 14:39:15 EDT,fabien.cichonski@etu.univ-amu.fr,demers.t.sabrina@gmail.com,9,sample,9eb70b9b-1236-4277-bea9-7ecf30484100,42952114,,0.565,0.4716,1.0366,0.7211,,0.6742,,0.5885,,40.6239,41.2124,40.6266,0.0027000000000043656,,67.06436943002197,9.513176132536703,18.151623032443197,4.842209787734154,0.42862161726397713,99.99999999999999,32.93563056997803,23.422454437441328,5.270831404998131,1.0013726835964312,good,
f533e118-b968-486b-8f19-031589e9aa13,9e34d710-06bc-457c-b0fc-856967dc9ab1,9e34d710-06bc-457c-b0fc-856967dc9ab1,8,2020-01-03 14:23:32 EST,2020-03-26 14:41:43 EDT,fabien.cichonski@etu.univ-amu.fr,demers.t.sabrina@gmail.com,10,sample,c4200c3d-5530-43e8-b516-6b83f6dbd28f,43021621,,0.5547,0.4671,1.0218,0.7484,,0.6819,,0.6147,,41.6957,42.3104,41.6996,0.0038999999999944635,,58.69437542088212,13.808874453817527,14.36626451533556,12.438181851043819,0.6923037589209767,100,41.30562457911788,27.496750125300355,13.130485609964795,1.0013726835964312,good,
e87c7ba1-f939-4180-b0b7-5b26f8429ec3,9e34d710-06bc-457c-b0fc-856967dc9ab1,9e34d710-06bc-457c-b0fc-856967dc9ab1,8,2020-01-03 14:23:49 EST,2020-03-26 14:41:35 EDT,fabien.cichonski@etu.univ-amu.fr,demers.t.sabrina@gmail.com,11,sample,ea1d1fb2-214a-4210-adc7-eb9f96fe8460,43022949,,0.5989,0.4694,1.0683,0.7995,,0.7273,,0.6546,,39.306,39.9606,39.3095,0.003500000000002501,,57.439731616084934,14.921599267044247,15.465964523703084,11.58031807424234,0.5923865189253952,100,42.560268383915066,27.63866911687082,12.172704593167735,1.0013726835964312,good,
042e8a87-8ee1-4502-b222-b242c8949c7c,9e34d710-06bc-457c-b0fc-856967dc9ab1,9e34d710-06bc-457c-b0fc-856967dc9ab1,8,2020-01-03 14:24:07 EST,2020-03-26 14:41:32 EDT,fabien.cichonski@etu.univ-amu.fr,demers.t.sabrina@gmail.com,12,sample,37877b42-bbc2-41cb-8692-58b3ce2896f1,43024476,,0.6022,0.4804,1.0826,0.8065,,0.7184,,0.653,,39.3336,39.986599999999996,39.3367,0.0031000000000034333,,57.64501042085155,17.887197353840886,13.59214638681904,10.380912554568452,0.4947332839200732,100,42.35498957914845,24.467792225307566,10.875645838488525,1.0013726835964312,good,
5274988a-5fdf-437b-abb7-fabd5b8cf23d,9e34d710-06bc-457c-b0fc-856967dc9ab1,9e34d710-06bc-457c-b0fc-856967dc9ab1,8,2020-01-03 14:24:23 EST,2020-03-26 14:41:23 EDT,fabien.cichonski@etu.univ-amu.fr,demers.t.sabrina@gmail.com,13,sample,37708ce9-e1ee-47d2-b0a5-8ba2ada3da8a,43025975,,0.5909,0.484,1.0749,0.7799,,0.7151,,0.6416,,40.1263,40.7679,40.1295,0.0031999999999996476,,61.117999739076666,12.948515147733655,15.165002098731126,10.253964191109795,0.5145188233487593,100,38.882000260923334,25.93348511318968,10.768483014458553,1.0013726835964312,good,
75a2b232-23ce-4a52-93bb-e7ace9db6ef8,9e34d710-06bc-457c-b0fc-856967dc9ab1,9e34d710-06bc-457c-b0fc-856967dc9ab1,8,2020-01-03 14:24:36 EST,2020-03-26 14:41:00 EDT,fabien.cichonski@etu.univ-amu.fr,demers.t.sabrina@gmail.com,14,sample,faeb1672-1394-47f7-a5cf-ad1517add693,43026846,,0.5942,0.4705,1.0647,0.8078,,0.7143,,0.6394,,39.3896,40.029,39.3928,0.0031999999999996476,,54.77484560956417,19.41741178392702,15.897565127709925,9.38173805666854,0.5284394221303484,100,45.22515439043583,25.807742606508814,9.91017747879889,1.0013726835964312,good,
aefb4e22-b0e7-4437-b6d5-8cd9f3a4627e,9e34d710-06bc-457c-b0fc-856967dc9ab1,9e34d710-06bc-457c-b0fc-856967dc9ab1,8,2020-01-03 14:24:50 EST,2020-03-26 14:40:56 EDT,fabien.cichonski@etu.univ-amu.fr,demers.t.sabrina@gmail.com,15,sample,a3167e7e-7b94-467c-9365-f4cc9bff57fa,43027230,,0.5992,0.4794,1.0786,0.7798,,0.6998,,0.639,,39.7843,40.423300000000005,39.7868,0.0024999999999977263,,62.499481020229766,16.237151850474252,12.661073424828384,8.230933255909616,0.371360448557982,100,37.500518979770234,21.263367129295982,8.602293704467598,1.0013726835964312,good,
4e84bf99-be20-4d48-bbc5-ba10c66f3e8e,9e34d710-06bc-457c-b0fc-856967dc9ab1,9e34d710-06bc-457c-b0fc-856967dc9ab1,8,2020-01-03 14:25:06 EST,2020-03-26 14:40:52 EDT,fabien.cichonski@etu.univ-amu.fr,demers.t.sabrina@gmail.com,16,sample,d5461c34-20a9-46ed-9cd9-18640b6c7e73,43028497,,0.5815,0.4875,1.069,0.7761,,0.6997,,0.6259,,37.6673,38.2932,37.6704,0.0031000000000034333,,60.24578779719482,15.241986519543119,15.117994474068611,8.901603224046278,0.4926279851471706,100,39.75421220280518,24.51222568326206,9.394231209193448,1.0013726835964312,good,
ff3f8edb-4be8-412d-b8d0-a47dfb0908f5,9e34d710-06bc-457c-b0fc-856967dc9ab1,9e34d710-06bc-457c-b0fc-856967dc9ab1,8,2020-01-03 14:25:39 EST,2020-03-26 14:41:53 EDT,fabien.cichonski@etu.univ-amu.fr,demers.t.sabrina@gmail.com,17,sample,4f1386cd-737a-4b73-85e4-0265fbda232f,43029648,,0.5641,0.4654,1.0295,0.726,,0.6641,,0.5979,,41.2189,41.8168,41.2215,0.002600000000001046,,65.37909987467702,12.863640224761422,14.203525708617693,7.140657153837754,0.4130770381060999,99.99999999999999,34.62090012532297,21.757259900561547,7.553734191943854,1.0013726835964312,good,
27035d35-96e8-4f25-af18-aa970ef43142,9e34d710-06bc-457c-b0fc-856967dc9ab1,9e34d710-06bc-457c-b0fc-856967dc9ab1,8,2020-01-03 14:25:56 EST,2020-03-26 14:41:56 EDT,fabien.cichonski@etu.univ-amu.fr,demers.t.sabrina@gmail.com,18,sample,1c901662-a9ea-4596-bfb6-3b20712eed28,43031638,,0.5632,0.4683,1.0315,0.7377,,0.6629,,0.5979,,43.2359,43.833800000000004,43.2381,0.002200000000001978,,62.90264689333976,15.53931765343502,13.859355770833094,7.373345169541625,0.3253345128505047,100,37.09735310666024,21.558035453225223,7.69867968239213,1.0013726835964312,good,
dd219f0d-0ae4-47ab-af0c-6ad3c515a71a,9e34d710-06bc-457c-b0fc-856967dc9ab1,9e34d710-06bc-457c-b0fc-856967dc9ab1,8,2020-01-03 14:26:11 EST,2020-03-26 14:42:22 EDT,fabien.cichonski@etu.univ-amu.fr,demers.t.sabrina@gmail.com,19,sample,404aa298-971f-4ba8-be84-f5fce2da1b5e,43032036,,0.5911,0.4656,1.0567,0.7859,,0.7037,,0.6333,,38.0079,38.6412,38.0107,0.00280000000000058,,58.335780342321826,17.197184848827902,15.098491374735548,8.919653639144888,0.44888979496983483,99.99999999999999,41.664219657678174,24.467034808850272,9.368543434114724,1.0013726835964312,good,
27002c34-6d13-4bc1-b8e7-54396d03a05c,9e34d710-06bc-457c-b0fc-856967dc9ab1,9e34d710-06bc-457c-b0fc-856967dc9ab1,8,2020-01-03 14:26:30 EST,2020-03-26 14:42:00 EDT,fabien.cichonski@etu.univ-amu.fr,demers.t.sabrina@gmail.com,20,sample,69bf4e8f-b666-4559-9b6b-36726b3cc435,43033108,,0.5637,0.4848,1.0485,0.7667,,0.6775,,0.6015,,37.1706,37.7721,37.1732,0.002600000000001046,,58.28667115167247,17.980367764813554,15.65661660109042,7.679698241787304,0.39664624063625026,100,41.71332884832753,23.732961083513974,8.076344482423554,1.0013726835964312,good,
60a37697-8fe4-4891-9696-f8c540aa744f,9e34d710-06bc-457c-b0fc-856967dc9ab1,9e34d710-06bc-457c-b0fc-856967dc9ab1,8,2020-01-03 14:26:49 EST,2020-03-26 14:42:15 EDT,fabien.cichonski@etu.univ-amu.fr,demers.t.sabrina@gmail.com,21,sample,127d4082-e35c-4a25-b57f-95d717c6cd33,43034272,,0.59,0.4784,1.0684,0.7519,,0.6812,,0.6254,,36.98,37.605399999999996,36.9825,0.0025000000000048317,,66.32731674788761,14.334041864554237,11.642718349657859,7.321476530093997,0.3744465078063067,100.00000000000001,33.6726832521124,19.338641387558162,7.695923037900304,1.0013726835964312,good,
acf74023-f753-495f-958d-ee1ecf27880d,9e34d710-06bc-457c-b0fc-856967dc9ab1,9e34d710-06bc-457c-b0fc-856967dc9ab1,8,2020-01-03 14:27:07 EST,2020-03-26 14:42:04 EDT,fabien.cichonski@etu.univ-amu.fr,demers.t.sabrina@gmail.com,22,sample,a71dfdf3-4ad1-4fdc-b857-fa6fabe7b763,43035310,,0.5893,0.4726,1.0619,0.7792,,0.6934,,0.6297,,38.9449,39.5746,38.9477,0.00280000000000058,,59.98919222246656,17.70558158826402,13.45723332513285,8.405294416814531,0.44269844732203456,99.99999999999999,40.01080777753344,22.305226189269415,8.847992864136565,1.0013726835964312,good,
a7328dd8-686b-472f-91db-8ca95e6e9a7c,9e34d710-06bc-457c-b0fc-856967dc9ab1,9e34d710-06bc-457c-b0fc-856967dc9ab1,8,2020-01-03 14:27:21 EST,2020-03-26 14:42:08 EDT,fabien.cichonski@etu.univ-amu.fr,demers.t.sabrina@gmail.com,23,sample,f4a1d7c4-0dd9-4e34-b3c9-e7ed6b9864a9,43036184,,0.583,0.4717,1.0547,0.7665,,0.6936,,0.6233,,42.7891,43.4124,42.7916,0.0025000000000048317,,61.267813130531984,15.009387182766961,14.88233319544416,8.458918944007895,0.38154754724900025,100,38.732186869468016,23.722799686701055,8.840466491256896,1.0013726835964312,good,
8de3f782-d83d-4ccc-a86a-76737f946007,9e34d710-06bc-457c-b0fc-856967dc9ab1,9e34d710-06bc-457c-b0fc-856967dc9ab1,8,2020-01-03 14:27:35 EST,2020-03-26 14:42:06 EDT,fabien.cichonski@etu.univ-amu.fr,demers.t.sabrina@gmail.com,24,sample,97b7a127-efa4-492b-b186-26a2151f6d18,43036802,,0.5845,0.4804,1.0649,0.789,,0.7103,,0.6358,,40.5793,41.21510000000001,40.5824,0.003099999999996328,,57.598320891364274,15.943770690976454,15.487033369012439,10.471716403112964,0.4991586455338697,100,42.401679108635726,26.457908417659272,10.970875048646834,1.0013726835964312,good,
837764fe-05d3-49a3-a39f-57599291e13f,c234b28c-8381-48db-8eec-fe16a15a2f69,c234b28c-8381-48db-8eec-fe16a15a2f69,8,2020-01-03 15:55:37 EST,2020-01-16 14:52:30 EST,fabien.cichonski@etu.univ-amu.fr,fabien.cichonski@etu.univ-amu.fr,1,blank,,,,0.5468,,,0.552,1.009509875640088,0.546,0.9985369422092174,0.5455,0.9976225310899781,45.958,46.503499999999995,45.9581,0.00010000000000331966,0.00018288222385391307,,,,,,,,,,1.009509875640088,good,
482fecd6-e61a-4f9b-80f8-e13f516747e7,c234b28c-8381-48db-8eec-fe16a15a2f69,c234b28c-8381-48db-8eec-fe16a15a2f69,8,2020-01-03 15:55:40 EST,2020-01-16 14:52:08 EST,fabien.cichonski@etu.univ-amu.fr,fabien.cichonski@etu.univ-amu.fr,2,sample,9c3d464b-d7fe-48a4-8e17-a52e6a768f8e,43037923,,0.5663,0.463,1.0293,0.7961,,0.7293,,0.6258,,51.8369,52.4627,51.8401,0.0031999999999996476,,51.530333169542516,13.085535161576267,22.24236911083686,13.141762558044357,0,100,48.469666830457484,35.38413166888122,13.141762558044357,1.009509875640088,good,
e6e26a24-4589-48d2-8815-28a1118ab9ed,c234b28c-8381-48db-8eec-fe16a15a2f69,c234b28c-8381-48db-8eec-fe16a15a2f69,8,2020-01-03 15:55:56 EST,2020-01-16 14:51:50 EST,fabien.cichonski@etu.univ-amu.fr,fabien.cichonski@etu.univ-amu.fr,3,sample,826ed72b-a666-4fdf-86f2-c514ffb8d98f,43038539,,0.5735,0.4689,1.0424,0.7964,,0.7344,,0.6688,,45.7225,46.391299999999994,45.7248,0.002300000000005298,,53.62634115580944,11.880363121645495,13.878350442123324,20.61494528042174,0,99.99999999999999,46.37365884419056,34.493295722545064,20.61494528042174,1.009509875640088,good,
01a0ddfb-bd50-4ba3-b0e0-cbf6d4ea3f6e,c234b28c-8381-48db-8eec-fe16a15a2f69,c234b28c-8381-48db-8eec-fe16a15a2f69,8,2020-01-03 15:56:10 EST,2020-01-16 14:51:32 EST,fabien.cichonski@etu.univ-amu.fr,fabien.cichonski@etu.univ-amu.fr,4,sample,d15366b0-8f14-45b0-8e7a-076e285a1b6f,43039097,,0.5599,0.4776,1.0375,0.7942,,0.724,,0.6471,,45.9949,46.642,45.9969,0.001999999999995339,,52.057072732597405,13.412113603864228,15.99414179529689,18.536671868241477,0,100,47.942927267402595,34.53081366353837,18.536671868241477,1.009509875640088,good,
5a3aea5f-4594-4f31-893c-8e7e0b4cdbfe,c234b28c-8381-48db-8eec-fe16a15a2f69,c234b28c-8381-48db-8eec-fe16a15a2f69,8,2020-01-03 15:56:23 EST,2020-01-16 14:51:14 EST,fabien.cichonski@etu.univ-amu.fr,fabien.cichonski@etu.univ-amu.fr,5,sample,78fcadbc-7063-4a4a-8dc3-4e69155d6cf7,43107544,,0.5752,0.4647,1.0399,0.7942,,0.6956,,0.6327,,47.9301,48.5628,47.9318,0.0016999999999995907,,54.04994199874729,19.859773765991655,13.422429680269758,12.667854554991294,0,100,45.95005800125271,26.090284235261052,12.667854554991294,1.009509875640088,good,
3292e790-3796-40f8-af35-70e92237a899,c234b28c-8381-48db-8eec-fe16a15a2f69,c234b28c-8381-48db-8eec-fe16a15a2f69,8,2020-01-03 15:56:36 EST,2020-01-16 14:50:49 EST,fabien.cichonski@etu.univ-amu.fr,fabien.cichonski@etu.univ-amu.fr,6,sample,99474c10-a9d5-485c-8b4e-7ded90ca7ad1,43108036,,0.5765,0.4764,1.0529,0.7848,,0.7373,,0.6566,,54.4618,55.118399999999994,54.466,0.004200000000004422,,57.42704519448167,8.642759000231564,16.828892105322964,17.1013036999638,0,100,42.57295480551833,33.930195805286765,17.1013036999638,1.009509875640088,good,
37b64505-a2af-488e-acbe-6683b47e2925,c234b28c-8381-48db-8eec-fe16a15a2f69,c234b28c-8381-48db-8eec-fe16a15a2f69,8,2020-01-03 15:56:47 EST,2020-01-16 14:50:28 EST,fabien.cichonski@etu.univ-amu.fr,fabien.cichonski@etu.univ-amu.fr,7,sample,46165eaa-4f0a-4117-a290-958f124ddcc5,43108991,,0.5873,0.477,1.0643,0.7795,,0.7128,,0.644,,49.705,50.349,49.707,0.0020000000000024443,,60.87738992943893,12.632200460387779,14.310894412928885,12.17951519724441,0,100.00000000000001,39.12261007056107,26.490409610173295,12.17951519724441,1.009509875640088,good,
6ed04408-99a1-46db-b3dd-202b41d997ec,c234b28c-8381-48db-8eec-fe16a15a2f69,c234b28c-8381-48db-8eec-fe16a15a2f69,8,2020-01-03 15:57:07 EST,2020-01-16 14:50:11 EST,fabien.cichonski@etu.univ-amu.fr,fabien.cichonski@etu.univ-amu.fr,8,sample,f83df592-ca05-4b0a-a72e-c518d07948f8,43109408,,0.596,0.4852,1.0812,0.7991,,0.739,,0.6627,,48.3167,48.9794,48.3195,0.00280000000000058,,59.30912734573216,11.03877404682628,15.61315147834573,14.038947129095833,0,100,40.69087265426784,29.652098607441562,14.038947129095833,1.009509875640088,good,
795c129d-d4e8-40d5-a660-17091420ff94,c234b28c-8381-48db-8eec-fe16a15a2f69,c234b28c-8381-48db-8eec-fe16a15a2f69,8,2020-01-03 15:57:22 EST,2020-01-16 14:49:51 EST,fabien.cichonski@etu.univ-amu.fr,fabien.cichonski@etu.univ-amu.fr,9,sample,bf6005ca-711b-40c6-84c8-5feb65e634be,43109691,,0.607,0.4711,1.0781,0.7845,,0.7236,,0.6604,,47.1737,47.8341,47.1762,0.0025000000000048317,,63.54754712662566,11.513357972290702,13.297591265256154,11.641503635827485,0,100.00000000000001,36.45245287337434,24.93909490108364,11.641503635827485,1.009509875640088,good,
c93b6b19-3d15-4383-a1b0-d62e42a692ed,c234b28c-8381-48db-8eec-fe16a15a2f69,c234b28c-8381-48db-8eec-fe16a15a2f69,8,2020-01-03 15:57:39 EST,2020-01-16 14:49:29 EST,fabien.cichonski@etu.univ-amu.fr,fabien.cichonski@etu.univ-amu.fr,10,sample,c5a82d43-a125-4d13-bece-17fc0b20f474,43110283,,0.5582,0.4829,1.0411000000000001,0.7436,,0.6653,,0.6034,,44.3965,44.999900000000004,44.398,0.0015000000000000568,,62.70623578014021,14.946139689146424,12.71268911021755,9.634935420495815,0,100,37.29376421985979,22.347624530713365,9.634935420495815,1.009509875640088,good,
6d926dc2-feec-46a2-aa9f-43720f0720dc,c234b28c-8381-48db-8eec-fe16a15a2f69,c234b28c-8381-48db-8eec-fe16a15a2f69,8,2020-01-03 15:57:51 EST,2020-01-16 14:49:11 EST,fabien.cichonski@etu.univ-amu.fr,fabien.cichonski@etu.univ-amu.fr,11,sample,86b8f9c0-8e15-4b94-90df-0e5158431a7a,43112029,,0.5919,0.4754,1.0673,0.7948,,0.744,,0.6706,,45.6941,46.3647,45.6963,0.002200000000001978,,58.50418497925287,9.319545793493411,15.325780407766558,16.85048881948716,0,100,41.49581502074713,32.17626922725372,16.85048881948716,1.009509875640088,good,
ebd80504-87c0-45a1-be16-c0171d913de3,c234b28c-8381-48db-8eec-fe16a15a2f69,c234b28c-8381-48db-8eec-fe16a15a2f69,8,2020-01-03 15:58:03 EST,2020-01-16 14:48:52 EST,fabien.cichonski@etu.univ-amu.fr,fabien.cichonski@etu.univ-amu.fr,12,sample,37c2b071-fb71-4276-a65d-20e30b4e1fb5,43112385,,0.5689,0.4879,1.0568,0.7447,,0.6785,,0.6216,,43.4101,44.0317,43.4117,0.0016000000000033765,,65.07689449716048,12.288890791387104,11.555603917660331,11.078610793792077,0,100,34.92310550283951,22.634214711452408,11.078610793792077,1.009509875640088,good,
3ad8f9c9-31f9-404e-97dc-1a686fdc304f,c234b28c-8381-48db-8eec-fe16a15a2f69,c234b28c-8381-48db-8eec-fe16a15a2f69,8,2020-01-03 15:58:38 EST,2020-01-16 14:48:29 EST,fabien.cichonski@etu.univ-amu.fr,fabien.cichonski@etu.univ-amu.fr,13,sample,1079c4e5-c4b8-4078-b5fc-aa8c8354a1af,43113166,,0.5735,0.4741,1.0476,0.7521,,0.6704,,0.6162,,48.2836,48.8998,48.2852,0.0016000000000033765,,63.47899465926819,15.905299024972738,11.321574609389627,9.294131706369447,0,100,36.52100534073181,20.615706315759073,9.294131706369447,1.009509875640088,good,
2c7d0183-cbab-4cbf-a4d6-3c47679b2c13,c234b28c-8381-48db-8eec-fe16a15a2f69,c234b28c-8381-48db-8eec-fe16a15a2f69,8,2020-01-03 15:58:51 EST,2020-01-16 14:48:06 EST,fabien.cichonski@etu.univ-amu.fr,fabien.cichonski@etu.univ-amu.fr,14,sample,cd5555c1-24e7-41d2-a76d-6b1eee897109,43117705,,0.5699,0.4712,1.0411,0.7121,,0.6623,,0.5936,,52.0845,52.6781,52.0862,0.0016999999999995907,,70.97191810850725,9.241622503766305,14.469201422569082,5.317257965157361,0,100.00000000000001,29.028081891492747,19.786459387726442,5.317257965157361,1.009509875640088,good,
0819e952-e431-4a1f-bc50-16d1840b54d4,c234b28c-8381-48db-8eec-fe16a15a2f69,c234b28c-8381-48db-8eec-fe16a15a2f69,8,2020-01-03 15:59:04 EST,2020-01-16 14:47:46 EST,fabien.cichonski@etu.univ-amu.fr,fabien.cichonski@etu.univ-amu.fr,15,sample,99e7e6e6-b34a-49f1-835c-5b247412454f,43119275,,0.5646,0.4889,1.0535,0.7333,,0.6778,,0.6036,,55.8085,56.4121,55.8101,0.001599999999996271,,66.59220204262502,10.084819346477893,15.071328182057174,8.251650428839914,0,100,33.40779795737498,23.32297861089709,8.251650428839914,1.009509875640088,good,
9434b16c-31cc-4d1c-b95d-9161f42f7b68,c234b28c-8381-48db-8eec-fe16a15a2f69,c234b28c-8381-48db-8eec-fe16a15a2f69,8,2020-01-03 15:59:17 EST,2020-01-16 14:47:27 EST,fabien.cichonski@etu.univ-amu.fr,fabien.cichonski@etu.univ-amu.fr,16,sample,5d8fcc96-5fb1-40ee-b420-a14c26573bcd,43121000,,0.5884,0.4745,1.0629,0.71,,0.6725,,0.6101,,49.4854,50.0955,49.4866,0.0012000000000043087,,75.55228889918394,6.542365852323652,13.037294098512042,4.868051149980363,0,99.99999999999999,24.447711100816058,17.905345248492406,4.868051149980363,1.009509875640088,good,
40a69a8b-a1cd-4778-9529-ccab48afb81a,c234b28c-8381-48db-8eec-fe16a15a2f69,c234b28c-8381-48db-8eec-fe16a15a2f69,8,2020-01-03 15:59:36 EST,2020-01-16 14:47:07 EST,fabien.cichonski@etu.univ-amu.fr,fabien.cichonski@etu.univ-amu.fr,17,sample,093fa5f6-ea49-4e73-8a7f-c33f60e6a064,43122787,,0.5915,0.477,1.0685,0.7771,,0.7422,,0.6693,,44.9,45.5693,44.9028,0.00280000000000058,,62.269411203587424,5.9558720913291765,15.169628055129955,16.605088649953444,0,100,37.730588796412576,31.7747167050834,16.605088649953444,1.009509875640088,good,
845bd9c8-1f68-428c-9610-b38222349c43,c234b28c-8381-48db-8eec-fe16a15a2f69,c234b28c-8381-48db-8eec-fe16a15a2f69,8,2020-01-03 16:00:13 EST,2020-01-16 14:46:48 EST,fabien.cichonski@etu.univ-amu.fr,fabien.cichonski@etu.univ-amu.fr,18,sample,4311ce10-8aaa-4245-a8dd-bd806e668456,43124424,,0.6033,0.4723,1.0756,0.7883,,0.7328,,0.6633,,50.3554,51.0187,50.3581,0.00269999999999726,,62.044740201919346,10.349360419469775,14.598419600203888,13.00747977840699,0,100,37.955259798080654,27.60589937861088,13.00747977840699,1.009509875640088,good,
